phone_name,    input_format,consider_exact_values_of_frequency , populate_inputs_to_considere_thread_combinations_on_same_socket, maximum_number_of_combination, Lamda or kernel ridge coef,search_ridge_coeff,search_strategy,number_of_iteration_during_exploration,l_o_o_on_alpha_exploration,ltolerance,lambda_min,max_iterations,sequential_gap,dichotomic_progression_ratio,standartize_inputs,R2_score,energy_gap,number_of_neighbours,X_format_in_model
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8548895786457457,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7863457454043199,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8012667672316791,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8429484268546161,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.9048734167231295,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.7004508630364057,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8761294231976631,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8610822098876969,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
google_pixel_4a_5g,google_pixel_4a_5g_format,False,False,1000,0.01000000099,False,----,0,1000000000.0,1000000000.0,1e-09,1000,0.1,100,False,0.8999417647627684,10,10,base_Y,
